"zone","state","lga","sector","ea","ric","hhid","wt_wave1","wt_combined","hhno","qno","qnoa","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq16","saq17d","saq17m","saq17y","saq18ah","saq18am","saq18bh","saq18bm","saq20","saq21d","saq21m","saq21y","saq22ah","saq22am","saq22bh","saq22bm","saq24","sq1","sq2","trackingobs"
3,19,1923,2,284,1506,190193,7129.71533203125,8010.916015625,7,1,2,11,2,19,3,2011,15,54,19,37,1,,,,,,,,,,,,,,,,,1,1,0
3,19,1923,2,284,1506,190194,7129.71533203125,8010.916015625,10,1,2,7,2,19,3,2011,9,13,11,46,1,,,,,,,,,,,,,,,,,1,1,0
3,19,1923,2,284,1506,190195,7129.71533203125,8010.916015625,13,1,2,4,2,19,3,2011,9,45,12,51,1,,,,,,,,,,,,,,,,,1,1,0
3,19,1923,2,284,1506,190196,7129.71533203125,8010.916015625,15,1,2,4,2,19,3,2011,10,4,12,35,1,,,,,,,,,,,,,,,,,1,1,0
3,19,1923,2,284,1506,190197,7129.71533203125,8010.916015625,18,1,2,4,2,20,3,2011,9,0,12,0,1,,,,,,,,,,,,,,,,,1,1,0
3,19,1923,2,284,1506,190198,7129.71533203125,8010.916015625,21,1,2,7,2,19,3,2011,10,15,12,43,1,,,,,,,,,,,,,,,,,1,1,0
3,19,1923,2,284,1506,190199,7129.71533203125,8010.916015625,24,1,2,5,2,20,3,2011,10,10,12,52,1,,,,,,,,,,,,,,,,,1,1,0
3,19,1923,2,284,1506,190200,7129.71533203125,8010.916015625,27,1,2,5,2,19,3,2011,10,10,13,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2021,1,3300,1107,200001,3231.93041992188,3268.24438476563,5,1,1,5,2,2,3,2011,13,5,15,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2021,1,3300,1107,200002,3231.93041992188,3268.24438476563,2,1,1,5,2,2,3,2011,8,30,10,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2021,1,3300,1107,200003,3231.93041992188,3268.24438476563,3,1,1,5,2,2,3,2011,11,58,13,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2021,1,3300,1107,200004,3231.93041992188,3268.24438476563,4,1,1,5,2,2,3,2011,10,0,11,50,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2021,1,3300,1107,200005,3231.93041992188,3268.24438476563,6,1,1,6,2,2,3,2011,15,0,18,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2021,1,3300,1107,200006,3231.93041992188,3268.24438476563,9,1,1,6,2,2,3,2011,14,0,18,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2021,1,3300,1107,200007,3231.93041992188,3268.24438476563,10,1,1,6,2,2,3,2011,12,0,15,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2021,1,3300,1107,200008,3231.93041992188,3268.24438476563,8,1,1,7,2,3,3,2011,8,0,10,22,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2021,1,3300,1107,200009,3231.93041992188,3268.24438476563,9,1,1,7,2,2,3,2011,8,6,10,2,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2021,1,3300,1107,200010,3231.93041992188,3268.24438476563,10,1,2,7,2,3,3,2011,17,6,18,46,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2018,2,1134,1106,200011,2747.14086914063,2778.0078125,1,1,2,5,2,4,3,2011,12,0,14,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2018,2,1134,1106,200012,2747.14086914063,2778.0078125,2,1,2,5,2,4,3,2011,14,50,17,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2018,2,1134,1106,200013,2747.14086914063,2778.0078125,13,1,2,7,2,5,3,2011,8,10,9,40,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2018,2,1134,1106,200014,2747.14086914063,2778.0078125,14,1,3,7,2,5,3,2011,10,11,11,11,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2018,2,1134,1106,200015,2747.14086914063,2778.0078125,15,1,2,7,2,5,3,2011,12,0,13,5,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2018,2,1134,1106,200016,2747.14086914063,2778.0078125,7,1,1,6,2,5,3,2011,9,0,13,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2018,2,1134,1106,200017,2747.14086914063,2778.0078125,8,1,2,6,2,5,3,2011,13,0,17,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2018,2,1134,1106,200018,2747.14086914063,2778.0078125,9,2,2,6,2,6,3,2011,17,0,20,0,1,,,,,,,,,,,,,,,,1,1,1,0
3,20,2018,2,1134,1106,200019,2747.14086914063,2778.0078125,10,1,2,5,2,4,3,2011,17,10,19,10,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2018,2,1134,1106,200020,2747.14086914063,2778.0078125,20,1,2,7,2,4,3,2011,10,0,11,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2005,2,970,1002,200021,6302.2646484375,6373.076171875,21,1,2,7,2,6,3,2011,11,0,11,40,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2005,2,970,1002,200022,6302.2646484375,6373.076171875,22,1,2,7,2,6,3,2011,12,0,13,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2005,2,970,1002,200023,6302.2646484375,6373.076171875,23,1,2,7,2,6,3,2011,14,0,15,2,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2005,2,970,1002,200024,6302.2646484375,6373.076171875,5,1,2,5,2,6,3,2011,11,0,13,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2005,2,970,1002,200025,6302.2646484375,6373.076171875,7,1,2,5,2,6,3,2011,13,30,16,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2005,2,970,1002,200026,6302.2646484375,6373.076171875,8,1,2,5,2,6,3,2011,16,32,18,40,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2005,2,970,1002,200027,6302.2646484375,6373.076171875,7,1,2,6,2,6,3,2011,10,30,13,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2005,2,970,1002,200028,6302.2646484375,6373.076171875,8,1,2,6,2,6,3,2011,7,0,10,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2005,2,970,1002,200029,6302.2646484375,6373.076171875,9,2,2,6,2,7,3,2011,8,0,12,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2005,2,970,1002,200030,6302.2646484375,6373.076171875,10,1,2,6,2,7,3,2011,10,0,14,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2003,2,784,1301,200031,6625.45751953125,6699.90087890625,1,1,2,5,2,8,3,2011,9,0,11,3,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2003,2,784,1301,200032,6625.45751953125,6699.90087890625,3,1,2,5,1,3,8,2011,11,35,14,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2003,2,784,1301,200033,6625.45751953125,6699.90087890625,5,1,2,5,2,8,3,2011,14,5,17,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2003,2,784,1301,200034,6625.45751953125,6699.90087890625,7,1,2,5,2,8,3,2011,17,30,19,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2003,2,784,1301,200035,6625.45751953125,6699.90087890625,35,1,2,7,2,8,3,2011,8,0,9,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2003,2,784,1301,200036,6625.45751953125,6699.90087890625,36,1,2,7,2,8,3,2011,12,30,13,45,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2003,2,784,1301,200037,6625.45751953125,6699.90087890625,37,1,2,7,2,8,3,2011,9,0,12,20,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2003,2,784,1301,200038,6625.45751953125,6699.90087890625,10,1,2,6,2,8,3,2011,9,0,12,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2003,2,784,1301,200039,6625.45751953125,6699.90087890625,11,1,2,6,2,8,3,2011,14,0,18,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2003,2,784,1301,200040,6625.45751953125,6699.90087890625,12,1,2,6,2,8,3,2011,9,0,14,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2030,2,1050,1309,200041,5979.0712890625,6046.251953125,43,1,2,7,2,10,3,2011,8,0,10,20,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2030,2,1050,1309,200042,5979.0712890625,6046.251953125,42,1,2,7,7,10,3,2011,11,0,12,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2030,2,1050,1309,200043,5979.0712890625,6046.251953125,43,1,2,7,2,10,3,2011,12,40,13,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2030,2,1050,1309,200044,5979.0712890625,6046.251953125,44,1,2,7,2,10,3,2011,14,0,17,20,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2030,2,1050,1309,200045,5979.0712890625,6046.251953125,5,1,2,5,2,10,3,2011,9,0,12,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2030,2,1050,1309,200046,5979.0712890625,6046.251953125,6,1,2,5,2,10,3,2011,15,0,17,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2030,2,1050,1309,200047,5979.0712890625,6046.251953125,7,1,2,5,2,10,3,2011,15,30,18,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2030,2,1050,1309,200048,5979.0712890625,6046.251953125,8,1,2,6,2,10,3,2011,9,0,12,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2030,2,1050,1309,200049,5979.0712890625,6046.251953125,9,1,2,6,2,10,3,2011,12,0,16,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2030,2,1050,1309,200050,5979.0712890625,6046.251953125,10,1,2,6,2,10,3,2011,9,0,13,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,1,1390,1010,200051,2423.94799804688,2451.18310546875,1,1,2,6,,13,3,2011,8,0,11,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,1,1390,1010,200052,2423.94799804688,2451.18310546875,2,1,2,6,2,12,3,2011,11,0,14,0,1,,,,,,,,,,,,11,0,14,0,,1,1,0
3,20,2032,1,1390,1010,200053,2423.94799804688,2451.18310546875,3,1,2,6,2,12,3,2011,8,0,11,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,1,1390,1010,200054,2423.94799804688,2451.18310546875,4,1,2,2,2,12,3,2011,14,0,16,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,1,1390,1010,200055,2423.94799804688,2451.18310546875,6,1,1,2,2,12,3,2011,9,0,11,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,1,1390,1010,200056,2423.94799804688,2451.18310546875,7,1,2,5,2,12,3,2011,11,40,14,20,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,1,1390,1010,200057,2423.94799804688,2451.18310546875,8,1,1,5,2,12,3,2011,14,30,17,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,1,1390,1010,200058,2423.94799804688,2451.18310546875,58,1,1,7,2,12,3,2011,9,0,11,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,1,1390,1010,200059,2423.94799804688,2451.18310546875,59,1,2,7,2,12,3,2011,11,30,14,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,1,1390,1010,200060,2423.94799804688,2451.18310546875,60,1,2,7,2,12,3,2011,15,0,17,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,2,1772,1410,200061,4686.29931640625,4738.9541015625,1,1,2,5,2,14,3,2011,10,0,12,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,2,1772,1410,200062,4686.29931640625,4738.9541015625,3,1,2,5,2,14,3,2011,13,0,15,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,2,1772,1410,200063,4686.29931640625,4738.9541015625,6,1,2,5,2,14,3,2011,16,0,19,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,2,1772,1410,200064,4686.29931640625,4738.9541015625,8,1,2,5,2,14,3,2011,19,0,21,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,2,1772,1410,200065,4686.29931640625,4738.9541015625,11,1,2,6,2,14,3,2011,9,0,11,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,2,1772,1410,200066,4686.29931640625,4738.9541015625,13,1,2,6,2,14,3,2011,11,0,14,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,2,1772,1410,200067,4686.29931640625,4738.9541015625,16,1,2,6,2,14,2,2011,14,0,17,0,2,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,2,1772,1410,200068,4686.29931640625,4738.9541015625,68,1,2,7,2,14,3,2011,9,0,12,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,2,1772,1410,200069,4686.29931640625,4738.9541015625,69,1,2,7,2,14,3,2011,12,45,14,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2032,2,1772,1410,200070,4686.29931640625,4738.9541015625,70,1,1,7,2,14,3,2011,14,9,15,22,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2015,2,1746,1405,200071,5655.87841796875,6354.91943359375,71,1,2,7,2,16,3,2011,10,0,12,3,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2015,2,1746,1405,200072,5655.87841796875,6354.91943359375,72,1,2,7,2,16,3,2011,12,30,15,20,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2015,2,1746,1405,200073,5655.87841796875,6354.91943359375,73,1,2,7,2,16,3,2011,14,40,15,32,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2015,2,1746,1405,200074,5655.87841796875,6354.91943359375,74,1,2,7,2,16,3,2011,14,55,17,36,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2015,2,1746,1405,200075,5655.87841796875,6354.91943359375,5,1,2,6,2,15,3,2011,8,0,11,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2015,2,1746,1405,200076,5655.87841796875,6354.91943359375,6,1,2,6,2,15,3,2011,11,0,14,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2015,2,1746,1405,200077,5655.87841796875,6354.91943359375,7,1,2,6,2,15,3,2011,8,0,11,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2015,2,1746,1405,200078,5655.87841796875,6354.91943359375,8,1,2,5,2,16,3,2011,10,0,12,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2015,2,1746,1405,200079,5655.87841796875,6354.91943359375,9,1,2,5,2,16,3,2011,12,30,15,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2015,2,1746,1405,200080,5655.87841796875,6354.91943359375,11,1,2,5,2,16,3,2011,15,0,17,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2022,2,1130,1407,200081,4039.9130859375,4085.30541992188,1,1,2,6,2,18,3,2011,8,0,11,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2022,2,1130,1407,200082,4039.9130859375,4085.30541992188,3,1,2,6,2,18,3,2011,8,0,11,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2022,2,1130,1407,200083,4039.9130859375,4085.30541992188,4,1,2,6,1,18,3,2011,14,0,17,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2022,2,1130,1407,200084,4039.9130859375,4085.30541992188,6,1,2,6,2,18,3,2011,8,0,11,0,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2022,2,1130,1407,200085,4039.9130859375,4085.30541992188,8,1,2,5,2,18,3,2011,10,0,12,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2022,2,1130,1407,200086,4039.9130859375,4085.30541992188,9,1,2,5,2,18,3,2011,12,35,15,20,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2022,2,1130,1407,200087,4039.9130859375,4085.30541992188,11,1,2,5,2,18,3,2011,15,30,18,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2022,2,1130,1407,200088,4039.9130859375,4085.30541992188,88,1,2,7,2,18,3,2011,9,0,10,58,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2022,2,1130,1407,200089,4039.9130859375,4085.30541992188,89,2,2,7,2,18,3,2011,11,10,13,30,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2022,2,1130,1407,200090,4039.9130859375,4085.30541992188,90,1,2,7,2,18,3,2011,13,40,15,50,1,,,,,,,,,,,,,,,,,1,1,0
3,20,2001,2,1354,1501,200091,2908.7373046875,2941.419921875,2,1,2,9,1,13,3,2011,12,0,13,40,3,13,3,2011,12,0,14,0,1,,,,,,,,,1,1,0
3,20,2001,2,1354,1501,200092,2908.7373046875,2941.419921875,12,1,2,9,1,9,3,2011,11,10,13,20,3,10,3,2011,14,30,15,40,1,,,,,,,,,1,1,0
3,20,2001,2,1354,1501,200093,2908.7373046875,2941.419921875,11,1,2,9,1,9,3,2011,8,30,10,20,3,10,3,2011,9,15,11,20,1,,,,,,,,,1,1,0
3,20,2001,2,1354,1501,200094,2908.7373046875,2941.419921875,10,1,2,3,1,9,3,2011,8,30,17,20,3,,,,,,,,,10,3,2011,8,40,11,20,1,1,1,0
3,20,2001,2,1354,1501,200095,2908.7373046875,2941.419921875,4,1,2,4,1,9,3,2011,8,0,11,0,3,10,3,2011,8,15,11,15,,,,,,,,,1,1,1,0
3,20,2001,2,1354,1501,200096,2908.7373046875,2941.419921875,6,1,2,4,1,9,3,2011,11,15,13,30,3,10,3,2011,11,15,13,45,1,,,,,,,,,1,1,0
3,20,2001,2,1354,1501,200097,2908.7373046875,2941.419921875,16,1,3,4,1,9,3,2011,13,30,16,15,3,10,3,2011,13,45,16,30,1,,,,,,,,,1,1,0
3,20,2001,2,1354,1501,200098,2908.7373046875,2941.419921875,15,1,2,3,1,9,3,2011,8,30,10,20,2,,,,,,,,,10,3,2011,8,20,11,20,1,1,1,0
3,20,2001,2,1354,1501,200099,2908.7373046875,2941.419921875,5,1,2,3,1,9,3,2011,8,20,10,40,3,,,,,,,,,10,3,2011,16,30,17,20,1,1,1,0
3,20,2001,2,1354,1501,200100,2908.7373046875,2941.419921875,14,1,2,3,1,9,3,2011,8,30,10,0,1,,,,,,,,,10,3,2011,8,20,11,20,1,1,1,0
3,20,2025,2,760,1108,200101,4686.29931640625,4738.9541015625,14,1,1,3,1,7,3,2011,10,30,14,20,1,,,,,,,,,8,3,2011,10,30,10,40,1,1,1,0
3,20,2025,2,760,1108,200102,4686.29931640625,4738.9541015625,13,1,1,3,1,4,3,2011,10,30,16,26,1,,,,,,,,,5,3,2011,10,20,16,10,1,1,1,0
3,20,2025,2,760,1108,200103,4686.29931640625,4738.9541015625,9,1,1,9,1,4,3,2011,9,30,10,40,3,8,3,2011,8,0,9,39,1,,,,,,,,,1,1,0
3,20,2025,2,760,1108,200104,4686.29931640625,4738.9541015625,8,1,1,4,1,7,3,2011,7,30,9,15,3,8,3,2011,8,0,11,0,1,,,,,,,,,1,1,0
3,20,2025,2,760,1108,200105,4686.29931640625,4738.9541015625,3,1,2,9,1,7,3,2011,11,10,12,40,3,8,3,2011,10,30,12,0,1,,,,,,,,,1,1,0
3,20,2025,2,760,1108,200106,4686.29931640625,4738.9541015625,6,1,2,9,1,7,3,2011,13,10,14,30,3,8,3,2011,12,10,13,51,1,,,,,,,,,1,1,0
3,20,2025,2,760,1108,200107,4686.29931640625,4738.9541015625,1,1,1,4,1,7,3,2011,9,15,12,30,3,8,3,2011,11,0,13,0,1,,,,,,,,,1,1,0
3,20,2025,2,760,1108,200108,4686.29931640625,4738.9541015625,11,1,2,4,1,7,3,2011,12,30,14,15,3,8,3,2011,13,5,15,30,1,,,,,,,,,1,1,0
3,20,2025,2,760,1108,200109,4686.29931640625,4738.9541015625,16,1,1,4,1,7,3,2011,14,20,16,30,3,8,3,2011,15,30,16,45,1,,,,,,,,,1,1,0
3,20,2025,2,760,1108,200110,4686.29931640625,4738.9541015625,19,1,1,3,1,4,3,2011,10,30,16,40,3,5,3,2011,13,30,18,30,1,,,,,,,,,1,1,0
3,20,2025,2,1304,1508,200111,4524.70263671875,4575.5419921875,1,1,1,3,1,5,3,2011,10,30,16,30,3,6,3,2011,10,30,16,30,1,,,,,,,,,1,1,0
3,20,2025,2,1304,1508,200112,4524.70263671875,4575.5419921875,3,1,1,3,1,5,3,2011,8,10,14,20,2,6,3,2011,12,0,14,30,1,,,,,,,,,1,1,0
3,20,2025,2,1304,1508,200113,4524.70263671875,4575.5419921875,6,1,2,4,1,5,3,2011,8,0,12,30,3,6,3,2011,8,18,12,0,1,,,,,,,,,1,1,0
3,20,2025,2,1304,1508,200114,4524.70263671875,4575.5419921875,8,1,1,4,1,5,3,2011,12,30,14,15,3,6,3,2011,12,15,14,30,1,,,,,,,,,1,1,0
3,20,2025,2,1304,1508,200115,4524.70263671875,4575.5419921875,18,1,1,7,1,5,3,2011,12,30,16,20,1,6,3,2011,10,30,14,20,1,,,,,,,,,1,1,0
3,20,2025,2,1304,1508,200116,4524.70263671875,4575.5419921875,23,1,1,4,1,5,3,2011,14,15,16,30,3,6,3,2011,14,30,16,45,1,,,,,,,,,1,1,0
3,20,2025,2,1304,1508,200117,4524.70263671875,4575.5419921875,11,1,2,9,1,5,3,2011,12,0,13,30,3,6,3,2011,10,11,11,50,1,,,,,,,,,1,1,0
3,20,2025,2,1304,1508,200118,4524.70263671875,4575.5419921875,25,1,1,9,1,5,3,2011,9,0,10,40,3,6,3,2011,8,0,9,30,1,,,,,,,,,1,1,0
3,20,2025,2,1304,1508,200119,4524.70263671875,4575.5419921875,15,1,1,3,1,5,3,2011,11,30,13,5,3,6,3,2011,10,30,13,20,1,,,,,,,,,1,1,0
3,20,2025,2,1304,1508,200120,4524.70263671875,4575.5419921875,20,1,2,9,1,5,3,2011,14,20,15,40,3,6,3,2011,11,0,12,20,1,,,,,,,,,1,1,0
3,20,2019,2,344,1006,200121,14220.494140625,14380.275390625,1,1,2,9,1,18,3,2011,8,20,12,40,2,19,3,2011,8,30,17,20,1,,,,,,,,,1,1,0
3,20,2019,2,344,1006,200122,14220.494140625,14380.275390625,5,1,2,9,1,18,3,2011,13,10,14,54,3,19,3,2011,13,5,15,0,1,,,,,,,,,1,1,0
3,20,2019,2,344,1006,200123,14220.494140625,14380.275390625,13,1,2,9,1,18,3,2011,15,28,17,0,3,19,3,2011,13,0,15,0,1,,,,,,,,,1,1,0
3,20,2019,2,344,1006,200124,14220.494140625,14380.275390625,17,1,2,4,1,18,3,2011,11,45,13,30,3,19,3,2011,11,35,13,45,1,,,,,,,,,1,1,0
3,20,2019,2,344,1006,200125,14220.494140625,14380.275390625,25,1,2,4,1,18,3,2011,8,0,11,45,3,19,3,2011,8,15,11,30,1,,,,,,,,,1,1,0
3,20,2019,2,344,1006,200126,14220.494140625,14380.275390625,33,1,2,3,1,18,3,2011,8,30,17,20,2,19,3,2011,8,35,16,40,1,,,,,,,,,1,1,0
3,20,2019,2,344,1006,200127,14220.494140625,14380.275390625,41,1,2,4,1,18,3,2011,13,25,15,45,3,19,3,2011,13,45,16,15,1,,,,,,,,,1,1,0
3,20,2019,2,344,1006,200128,14220.494140625,14380.275390625,45,1,2,3,1,18,3,2011,8,30,12,20,3,19,3,2011,8,20,12,30,1,,,,,,,,,1,1,0
3,20,2019,2,344,1006,200129,14220.494140625,14380.275390625,49,1,2,9,1,18,3,2011,10,10,12,0,3,19,3,2011,11,40,12,55,1,,,,,,,,,1,1,0
3,20,2019,2,344,1006,200130,14220.494140625,14380.275390625,57,1,2,9,1,18,3,2011,8,0,9,45,3,19,3,2011,10,0,11,50,1,,,,,,,,,1,1,0
3,20,2009,2,240,1403,200131,11150.16015625,11275.443359375,6,1,1,4,1,11,3,2011,8,15,10,30,3,12,3,2011,8,0,11,0,1,,,,,,,,,1,1,0
3,20,2009,2,240,1403,200132,11150.16015625,11275.443359375,9,1,2,9,1,11,3,2011,8,20,9,52,3,12,3,2011,11,0,12,30,1,,,,,,,,,1,1,0
3,20,2009,2,240,1403,200133,11150.16015625,11275.443359375,13,1,2,9,1,11,3,2011,11,0,12,40,3,12,3,2011,8,30,10,42,1,,,,,,,,1,1,1,0
3,20,2009,2,240,1403,200134,11150.16015625,11275.443359375,26,2,3,4,1,1,3,2011,10,30,11,15,3,12,3,2011,11,15,13,0,1,,,,,,,,,1,1,0
3,20,2009,2,240,1403,200135,11150.16015625,11275.443359375,20,1,2,3,1,11,3,2011,8,20,16,20,3,11,3,2011,8,30,17,20,1,,,,,,,,,1,1,0
3,20,2009,2,240,1403,200136,11150.16015625,11275.443359375,23,1,2,3,1,11,3,2011,8,30,17,20,3,12,3,2011,8,30,12,30,2,12,3,2011,8,30,18,20,1,1,1,0
3,20,2009,2,240,1403,200137,11150.16015625,11275.443359375,27,1,2,4,1,11,3,2011,11,20,13,15,3,12,3,2011,13,5,15,15,1,,,,,,,,,1,1,0
3,20,2009,2,240,1403,200138,11150.16015625,11275.443359375,30,1,2,9,1,11,3,2011,13,20,14,50,3,12,3,2011,14,10,15,25,1,,,,,,,,,1,1,0
3,20,2009,2,240,1403,200139,11150.16015625,11275.443359375,37,1,2,4,1,11,3,2011,13,15,16,30,3,12,3,2011,15,20,17,0,1,,,,,,,,,1,1,0
3,20,2009,2,240,1403,200140,11150.16015625,11275.443359375,20,1,2,3,1,11,3,2011,8,30,17,20,2,,,,,,,,,12,3,2011,8,30,17,20,1,1,1,0
3,20,2008,2,1474,1003,200141,6948.650390625,7026.72509765625,1,1,2,4,1,13,3,2011,13,15,16,15,3,14,3,2011,13,15,16,30,1,,,,,,,,,1,1,0
3,20,2008,2,1474,1003,200142,6948.650390625,7026.72509765625,2,1,2,3,1,13,3,2011,8,25,16,40,2,,,,,,,,,14,3,2011,8,15,17,10,1,1,1,0
3,20,2008,2,1474,1003,200143,6948.650390625,7026.72509765625,4,1,2,4,1,13,3,2011,7,30,10,15,3,14,3,2011,8,0,11,0,1,,,,,,,,,1,1,0
3,20,2008,2,1474,1003,200144,6948.650390625,7026.72509765625,5,1,2,3,1,13,3,2011,8,30,16,35,3,,,,,,,,,14,3,2011,8,16,16,10,1,1,1,0
3,20,2008,2,1474,1003,200145,6948.650390625,7026.72509765625,6,1,2,4,1,13,3,2011,10,15,13,0,3,14,3,2011,11,15,13,15,1,,,,,,,,,1,1,0
3,20,2008,2,1474,1003,200146,6948.650390625,7026.72509765625,13,1,2,9,1,13,3,2011,8,20,9,45,3,14,3,2011,11,22,13,0,1,,,,,,,,,1,1,0
3,20,2008,2,1474,1003,200147,6948.650390625,7026.72509765625,16,1,2,9,1,13,3,2011,8,30,11,40,3,14,3,2011,10,16,11,34,1,,,,,,,,,1,1,0
3,20,2008,2,1474,1003,200148,6948.650390625,7026.72509765625,17,1,2,9,1,13,3,2011,12,0,14,10,3,14,3,2011,10,10,11,52,1,,,,,,,,,1,1,0
3,20,2008,2,1474,1003,200149,6948.650390625,7026.72509765625,18,1,2,9,1,13,3,2011,9,30,11,20,3,14,3,2011,10,40,11,58,1,,,,,,,,,1,1,0
3,20,2008,2,1474,1003,200150,6948.650390625,7026.72509765625,18,1,2,3,1,13,3,2011,8,20,15,20,3,,,,,,,,,14,3,2011,8,30,16,20,1,1,1,0
3,20,2013,2,1232,1304,200151,6625.45751953125,6699.90087890625,4,1,2,3,1,16,3,2011,8,20,16,40,3,17,3,2011,8,40,18,40,1,,,,,,,,,1,1,0
3,20,2013,2,1232,1304,200152,6625.45751953125,6699.90087890625,7,1,2,4,1,16,3,2011,8,0,11,0,3,17,3,2011,8,15,10,30,1,,,,,,,,,1,1,0
3,20,2013,2,1232,1304,200153,6625.45751953125,6699.90087890625,14,1,2,4,1,16,3,2011,11,15,13,15,3,17,3,2011,10,35,12,45,1,,,,,,,,,1,1,0
