"zone","state","lga","sector","ea","hhid","lat_dd_mod","lon_dd_mod","qa_type","dist_road","dist_popcenter","dist_market","dist_borderpost","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","afmnslp_pct","srtm_nga","twi_nga","srtm_nga_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2010_tot","h2010_wetQ","h2010_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2010_eviarea","h2010_evimax","h2010_grn","h2010_sen"
4,1,108,2,904,10101,5.69861467033,7.51949932817,1,12.9,12.2,70.3,530,22.2,263,249,2069,312,880,26,40,313,8.362083,173,12,4,3,2,1,1,1,1,1,1851,877,17,1668,655,23,37.8,0.499,108,334,43,0.5105,100,339
4,1,108,2,904,10102,5.69861467033,7.51949932817,1,12.9,12.3,70.3,530,22.1,263,249,2069,312,880,26,40,313,8.362083,156,12,4,3,2,1,1,1,1,1,1851,877,17,1668,655,23,37.8,0.499,108,334,43,0.5105,100,339
4,1,108,2,904,10103,5.69861467033,7.51949932817,1,13.1,12,70.3,530.2,22.2,264,250,2068,312,880,24,40,313,7.115462,159,12,4,3,2,1,1,1,1,1,1851,878,17,1668,655,23,37.8,0.499,108,334,43,0.5105,100,339
4,1,108,2,904,10104,5.69861467033,7.51949932817,1,12.6,12.4,70.1,529.8,21.9,263,249,2069,312,880,26,40,313,8.362083,141,11,4,3,2,1,1,1,1,1,1851,878,17,1669,655,23,37.8,0.499,108,334,43,0.5105,100,339
4,1,108,2,904,10105,5.69861467033,7.51949932817,1,12.8,12.4,70.2,529.9,22.1,263,249,2069,312,880,26,40,313,8.362083,151,12,4,3,2,1,1,1,1,1,1851,877,17,1668,655,23,37.8,0.499,108,334,43,0.5105,100,339
4,1,108,2,904,10106,5.69861467033,7.51949932817,1,13.1,12,70.3,530.2,22.2,264,250,2068,312,880,24,40,313,7.115462,159,12,4,3,2,1,1,1,1,1,1851,878,17,1668,655,23,37.8,0.499,108,334,43,0.5105,100,339
4,1,108,2,904,10107,5.69861467033,7.51949932817,1,12.7,12.4,70.2,529.9,22,263,249,2069,312,880,26,40,313,8.362083,151,12,4,3,2,1,1,1,1,1,1851,877,17,1668,655,23,37.8,0.499,108,334,43,0.5105,100,339
4,1,108,2,904,10108,5.69861467033,7.51949932817,1,12.9,12.2,70.3,530,22.1,263,249,2069,312,880,24,40,313,8.362083,156,12,4,3,2,1,1,1,1,1,1851,877,17,1668,655,23,37.8,0.499,108,334,43,0.5105,100,339
4,1,108,2,904,10109,5.69861467033,7.51949932817,1,12.8,12.4,70.2,529.9,22.1,263,249,2069,312,880,26,40,313,8.362083,151,12,4,3,2,1,1,1,1,1,1851,877,17,1668,655,23,37.8,0.499,108,334,43,0.5105,100,339
4,1,108,2,904,10110,5.69861467033,7.51949932817,1,12.9,12.3,70.2,530,22.1,263,249,2069,312,880,26,40,313,8.362083,156,12,4,3,2,1,1,1,1,1,1851,877,17,1668,655,23,37.8,0.499,108,334,43,0.5105,100,339
2,2,209,2,1040,20001,9.68199592163,11.8269506538,1,0.1,32.3,79.5,173.8,91.3,274,259,916,226,592,41,20,312,2.478875,196,14,1,1,1,2,1,1,1,2,987,572,18,884,485,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,209,2,1040,20002,9.68199592163,11.8269506538,1,0.1,32.1,79.7,173.9,91.2,274,259,915,225,591,46,20,312,2.356631,194,15,1,1,1,2,1,1,1,2,986,572,18,883,485,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,209,2,1040,20003,9.68199592163,11.8269506538,1,0.3,31.8,79.9,174,90.9,274,259,915,225,591,52,20,312,2.356631,188,15,1,1,1,2,1,1,1,2,986,572,18,883,485,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,209,2,1040,20004,9.68199592163,11.8269506538,1,0.2,31.9,79.8,174,91.1,274,259,915,225,591,52,20,312,2.356631,193,13,1,1,1,2,1,1,1,2,986,572,18,883,485,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,209,2,1040,20005,9.68199592163,11.8269506538,1,0.2,32,79.8,174,91.1,274,259,915,225,591,52,20,312,2.356631,192,13,1,1,1,2,1,1,1,2,986,572,18,883,485,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,209,2,1040,20006,9.68199592163,11.8269506538,1,0.3,31.8,79.9,174,91,274,259,915,225,591,52,20,312,2.356631,192,12,1,1,1,2,1,1,1,2,986,572,18,883,485,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,209,2,1040,20007,9.68199592163,11.8269506538,1,0,32.2,79.5,173.8,91.3,274,259,916,226,592,46,20,312,2.478875,196,14,1,1,1,2,1,1,1,2,987,572,18,884,485,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,209,2,1040,20008,9.68199592163,11.8269506538,1,0.1,32.2,79.6,173.9,91.3,274,259,916,226,592,46,20,312,2.478875,196,14,1,1,1,2,1,1,1,2,986,572,18,883,485,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,209,2,1040,20009,9.68199592163,11.8269506538,1,0.4,31.8,80,174,90.9,274,259,915,225,591,57,20,312,2.356631,185,15,1,1,1,2,1,1,1,2,986,572,18,883,485,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,209,2,1040,20010,9.68199592163,11.8269506538,1,0.2,31.9,79.8,173.8,91,274,259,915,225,591,46,20,312,2.356631,194,14,1,1,1,2,1,1,1,2,986,572,18,883,485,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,221,2,18,20011,9.35668119389,12.1731637317,1,0.9,18.9,130.6,152.2,41.2,276,260,937,217,587,35,20,312,2.077241,210,13,2,1,1,1,2,1,1,1,976,558,18,863,465,19,101.5,0.4737,112,279,75,0.4651,111,283
2,2,221,2,18,20012,9.35668119389,12.1731637317,1,1.1,18.9,130.6,152.4,41.3,276,260,937,217,587,41,20,312,2.077241,210,14,2,1,1,1,2,1,1,1,976,558,18,864,465,19,101.5,0.4737,112,279,75,0.4651,111,283
2,2,221,2,18,20013,9.35668119389,12.1731637317,1,1,19.1,130.7,152.3,41.1,276,260,937,217,587,41,20,312,2.077241,210,13,2,1,1,1,2,1,1,1,976,558,18,864,466,19,101.5,0.4737,112,279,75,0.4651,111,283
2,2,221,2,18,20014,9.35668119389,12.1731637317,1,1.2,19.1,130.8,152.4,41.1,276,260,937,217,587,41,20,312,2.077241,208,15,2,1,1,1,2,1,1,1,976,558,18,865,466,19,101.5,0.4737,112,279,75,0.4651,111,283
2,2,221,2,18,20015,9.35668119389,12.1731637317,1,1.1,19.2,130.8,152.3,41,276,260,937,217,587,37,20,312,2.077241,208,15,2,1,1,1,2,1,1,1,976,558,18,865,466,19,101.5,0.4737,112,279,75,0.4651,111,283
2,2,221,2,18,20016,9.35668119389,12.1731637317,1,1,19,130.6,152.3,41.2,276,260,937,217,587,41,20,312,2.077241,211,14,2,1,1,1,2,1,1,1,976,558,18,864,465,19,101.5,0.4737,112,279,75,0.4651,111,283
2,2,221,2,18,20017,9.35668119389,12.1731637317,1,1.3,18.9,130.5,152.6,41.4,276,260,937,217,587,41,20,312,2.077241,210,14,2,1,1,1,2,1,1,1,976,558,18,864,465,19,101.5,0.4737,112,279,75,0.4651,111,283
2,2,221,2,18,20018,9.35668119389,12.1731637317,1,1.4,19,130.7,152.7,41.3,276,260,937,217,587,48,20,312,2.077241,213,14,2,1,1,1,2,1,1,1,976,558,18,865,465,19,101.5,0.4737,112,279,75,0.4651,111,283
2,2,221,2,18,20019,9.35668119389,12.1731637317,1,1.3,19.2,130.8,152.5,41.1,276,260,937,217,587,48,20,312,2.077241,211,13,2,1,1,1,2,1,1,1,977,558,18,865,466,19,101.5,0.4737,112,279,75,0.4651,111,283
2,2,221,2,18,20020,9.35668119389,12.1731637317,1,1.3,19,130.7,152.5,41.2,276,260,937,217,587,48,20,312,2.077241,210,13,2,1,1,1,2,1,1,1,976,558,18,864,465,19,101.5,0.4737,112,279,75,0.4651,111,283
2,2,201,2,60,20021,9.33287881009,11.7819675423,1,0.2,34.7,103.1,195.1,84.5,271,256,977,225,609,41,20,312,4.103825,262,13,2,2,1,1,1,1,1,1,1025,584,18,910,507,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,201,2,60,20022,9.33287881009,11.7819675423,1,0.1,34.7,103,195,84.6,273,258,971,224,606,41,20,312,3.072746,253,14,2,2,1,1,1,1,1,1,1025,583,18,909,507,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,201,2,60,20023,9.33287881009,11.7819675423,1,0.3,34.5,103.2,194.9,84.3,271,256,977,225,609,46,20,312,4.103825,265,12,2,2,1,1,1,1,1,1,1025,583,18,910,507,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,201,2,60,20024,9.33287881009,11.7819675423,1,0.3,34.7,103.2,195,84.4,271,256,977,225,609,43,20,312,4.103825,265,12,2,2,1,1,1,1,1,1,1026,584,18,910,507,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,201,2,60,20025,9.33287881009,11.7819675423,1,0.1,34.5,103.1,194.8,84.4,272,257,972,224,606,46,20,312,2.898057,258,13,2,2,1,1,1,1,1,1,1024,583,18,909,506,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,201,2,60,20026,9.33287881009,11.7819675423,1,0.3,34.6,103.2,195,84.4,271,256,977,225,609,43,20,312,4.103825,263,13,2,2,1,1,1,1,1,1,1025,584,18,910,507,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,201,2,60,20027,9.33287881009,11.7819675423,1,0.3,34.7,103.1,195.1,84.5,271,256,977,225,609,43,20,312,4.103825,262,13,2,2,1,1,1,1,1,1,1026,584,18,910,507,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,201,2,60,20028,9.33287881009,11.7819675423,1,0.2,34.6,103,195,84.5,271,256,977,225,609,41,20,312,4.103825,260,12,2,2,1,1,1,1,1,1,1025,583,18,909,507,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,201,2,60,20029,9.33287881009,11.7819675423,1,0.1,34.6,103,195,84.6,273,258,971,224,606,41,20,312,3.072746,253,14,2,2,1,1,1,1,1,1,1024,583,18,909,507,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,201,2,60,20030,9.33287881009,11.7819675423,1,1,35.2,103.6,195.5,84.5,272,257,973,224,606,46,20,312,4.016415,240,14,6,2,1,1,1,1,1,1,1030,586,18,914,509,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,216,2,200,20031,9.48618293097,11.7394204994,1,17.8,35.3,84.5,191.4,93.5,277,262,932,222,592,33,20,312,1.169424,139,13,1,1,1,1,2,1,1,2,985,568,18,899,514,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,216,2,200,20032,9.48618293097,11.7394204994,1,17.9,35.4,84.5,191.6,93.5,277,262,932,222,592,33,20,312,1.169424,138,14,1,1,1,1,2,1,1,2,985,568,18,899,514,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,216,2,200,20033,9.48618293097,11.7394204994,1,17.7,35.4,84.4,191.5,93.6,277,262,932,222,592,33,20,312,1.169424,140,14,1,1,1,1,2,1,1,2,985,568,18,899,514,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,216,2,200,20034,9.48618293097,11.7394204994,1,17.8,35.2,84.5,191.4,93.4,277,262,932,222,592,33,20,312,1.169424,137,13,1,1,1,1,2,1,1,2,985,568,18,899,514,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,216,2,200,20035,9.48618293097,11.7394204994,1,17.7,35.3,84.4,191.4,93.5,277,262,932,222,592,33,20,312,1.169424,140,14,1,1,1,1,2,1,1,2,985,568,18,899,514,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,216,2,200,20036,9.48618293097,11.7394204994,1,17.7,35.2,84.6,191.3,93.4,277,262,932,222,592,35,20,312,1.169424,136,16,1,1,1,1,2,1,1,2,985,568,18,898,514,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,216,2,200,20037,9.48618293097,11.7394204994,1,17.8,35.3,84.5,191.5,93.5,277,262,932,222,592,33,20,312,1.169424,139,13,1,1,1,1,2,1,1,2,985,568,18,899,514,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,216,2,200,20038,9.48618293097,11.7394204994,1,17.8,35.3,84.5,191.5,93.5,277,262,932,222,592,33,20,312,1.169424,139,13,1,1,1,1,2,1,1,2,985,568,18,899,514,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,216,2,200,20039,9.48618293097,11.7394204994,1,17.7,35.3,84.4,191.4,93.5,277,262,932,222,592,33,20,312,1.169424,140,14,1,1,1,1,2,1,1,2,985,568,18,899,514,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,216,2,200,20040,9.48618293097,11.7394204994,1,17.9,35.5,84.4,191.6,93.6,277,263,932,222,592,33,20,312,1.099602,135,16,1,1,1,1,2,1,1,2,985,568,18,899,515,18,101.5,0.4737,112,279,75,0.4651,111,283
2,2,203,2,1224,20041,8.30266963237,12.0444336999,1,99.3,98.8,214.3,247.7,117.4,253,242,1284,250,726,48,20,313,2.566197,569,13,3,1,1,1,2,1,1,1,1519,784,19,1558,681,22,101.5,0.4737,112,279,75,0.4651,111,283
2,2,203,2,1224,20042,8.30266963237,12.0444336999,1,99.3,98.8,214.3,247.8,117.4,253,242,1284,250,726,43,20,313,2.566197,569,13,3,1,1,1,2,1,1,1,1519,784,19,1558,681,22,101.5,0.4737,112,279,75,0.4651,111,283
2,2,203,2,1224,20043,8.30266963237,12.0444336999,1,99.3,98.8,214.3,247.7,117.4,253,242,1284,250,726,43,20,313,2.566197,569,13,3,1,1,1,2,1,1,1,1519,784,19,1558,681,22,101.5,0.4737,112,279,75,0.4651,111,283
2,2,203,2,1224,20044,8.30266963237,12.0444336999,1,99.2,98.7,214.2,247.7,117.3,252,241,1289,250,727,48,20,313,4.086342,573,12,7,1,1,1,2,1,1,1,1519,784,19,1558,681,22,101.5,0.4737,112,279,75,0.4651,111,283
2,2,203,2,1224,20045,8.30266963237,12.0444336999,1,99.4,98.9,214.3,247.7,117.3,253,242,1284,250,726,48,20,313,2.566197,569,12,3,1,1,1,2,1,1,1,1518,784,19,1558,681,22,101.5,0.4737,112,279,75,0.4651,111,283
2,2,203,2,1224,20046,8.30266963237,12.0444336999,1,99.2,98.7,214.2,247.7,117.3,252,241,1289,250,727,48,20,313,4.086342,573,12,7,1,1,1,2,1,1,1,1519,784,19,1558,681,22,101.5,0.4737,112,279,75,0.4651,111,283
2,2,203,2,1224,20047,8.30266963237,12.0444336999,1,99.3,98.8,214.3,247.7,117.4,253,242,1284,250,726,43,20,313,2.566197,569,13,3,1,1,1,2,1,1,1,1519,784,19,1558,681,22,101.5,0.4737,112,279,75,0.4651,111,283
2,2,203,2,1224,20048,8.30266963237,12.0444336999,1,99.3,98.8,214.2,247.5,117.2,253,242,1284,250,726,43,20,313,2.566197,571,13,3,1,1,1,2,1,1,1,1518,783,19,1558,681,22,101.5,0.4737,112,279,75,0.4651,111,283
2,2,203,2,1224,20049,8.30266963237,12.0444336999,1,99.3,98.8,214.2,247.7,117.4,252,241,1289,250,727,48,20,313,4.086342,573,12,7,1,1,1,2,1,1,1,1519,784,19,1558,681,22,101.5,0.4737,112,279,75,0.4651,111,283
2,2,203,2,1224,20050,8.30266963237,12.0444336999,1,99.3,98.8,214.3,247.7,117.4,253,242,1284,250,726,48,20,313,2.566197,569,13,3,1,1,1,2,1,1,1,1518,784,19,1558,681,22,101.5,0.4737,112,279,75,0.4651,111,283
2,2,212,2,956,20051,8.95937097796,12.1543140636,1,34.6,45.8,159.2,183.3,51.9,267,252,1061,228,639,35,20,313,4.488507,368,13,6,1,1,1,1,1,1,1,1186,654,18,1160,589,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,212,2,956,20052,8.95937097796,12.1543140636,1,34.5,45.6,159.1,183.1,51.7,268,254,1056,227,636,35,20,313,3.544502,361,13,6,1,1,1,1,1,1,1,1185,653,18,1160,589,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,212,2,956,20053,8.95937097796,12.1543140636,1,34,45,159.1,182.5,51.2,268,254,1056,227,636,35,20,313,3.544502,355,13,6,1,1,1,1,1,1,1,1182,652,18,1159,588,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,212,2,956,20054,8.95937097796,12.1543140636,1,34.6,45.6,159.5,183,51.6,267,252,1061,228,639,35,20,313,4.488507,364,13,2,1,1,1,1,1,1,1,1187,654,18,1162,590,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,212,2,956,20055,8.95937097796,12.1543140636,1,33.9,44.8,159.4,182.3,50.8,269,254,1052,226,633,35,20,313,3.841613,337,13,6,1,1,1,1,1,1,1,1183,652,18,1161,589,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,212,2,956,20056,8.95937097796,12.1543140636,1,34,45.1,159.2,182.6,51.1,268,254,1056,227,636,35,20,313,3.544502,357,13,6,1,1,1,1,1,1,1,1183,652,18,1160,589,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,212,2,956,20057,8.95937097796,12.1543140636,1,33.9,44.9,159.1,182.4,51,268,254,1056,227,636,35,20,313,3.544502,355,13,6,1,1,1,1,1,1,1,1182,652,18,1159,588,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,212,2,956,20058,8.95937097796,12.1543140636,1,34,45,159.1,182.5,51.1,268,254,1056,227,636,35,20,313,3.544502,355,13,6,1,1,1,1,1,1,1,1182,652,18,1159,588,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,212,2,956,20059,8.95937097796,12.1543140636,1,33.9,44.9,159,182.4,51,268,254,1056,227,636,35,20,313,3.544502,353,13,6,1,1,1,1,1,1,1,1182,652,18,1159,588,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,212,2,956,20060,8.95937097796,12.1543140636,1,34,45,159.1,182.5,51.1,268,254,1056,227,636,35,20,313,3.544502,357,13,6,1,1,1,1,1,1,1,1183,652,18,1160,588,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,210,2,1300,20061,10.7021170344,13.4417466208,1,4.7,10.4,9.3,52.6,191.8,257,242,881,264,612,73,14,312,1.466182,488,13,2,3,3,1,1,1,1,1,1049,650,19,937,569,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,210,2,1300,20062,10.7021170344,13.4417466208,1,4.4,10.4,9.3,52.6,191.8,257,242,881,264,612,64,20,312,1.466182,487,13,2,3,3,1,1,1,1,1,1049,650,19,937,570,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,210,2,1300,20063,10.7021170344,13.4417466208,1,5.1,10.4,9.3,52.5,191.8,257,242,881,264,612,70,14,312,1.605841,489,14,2,3,3,1,1,1,1,1,1050,650,19,937,569,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,210,2,1300,20064,10.7021170344,13.4417466208,1,4.6,10.5,9.4,52.6,191.8,257,242,881,264,612,64,20,312,1.466182,486,17,2,3,3,1,1,1,1,1,1049,650,19,937,569,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,210,2,1300,20065,10.7021170344,13.4417466208,1,5.1,10.6,9.4,52.6,191.9,257,242,881,264,612,66,20,312,1.605841,490,13,2,3,3,1,1,1,1,1,1049,650,19,937,569,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,210,2,1300,20066,10.7021170344,13.4417466208,1,4.9,10.3,9.2,52.4,191.6,257,242,881,264,612,75,14,312,1.605841,489,17,2,3,3,1,1,1,1,1,1050,650,19,938,569,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,210,2,1300,20067,10.7021170344,13.4417466208,1,4.6,10.5,9.4,52.6,191.8,257,242,881,264,612,64,20,312,1.605841,486,17,2,3,3,1,1,1,1,1,1049,650,19,937,569,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,210,2,1300,20068,10.7021170344,13.4417466208,1,4.4,10.5,9.4,52.6,191.8,257,242,881,264,612,64,20,312,1.466182,485,15,2,3,3,1,1,1,1,1,1049,650,19,937,570,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,210,2,1300,20069,10.7021170344,13.4417466208,1,5,10.5,9.4,52.5,191.8,257,242,881,264,612,70,14,312,1.605841,487,16,2,3,3,1,1,1,1,1,1049,650,19,937,569,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,210,2,1300,20070,10.7021170344,13.4417466208,1,5.3,10.4,9.3,52.4,191.7,257,242,881,264,612,73,14,312,1.605841,494,13,2,3,3,1,1,1,1,1,1050,650,19,937,569,20,101.5,0.4737,112,279,75,0.4651,111,283
2,2,214,2,898,20071,10.2710717474,13.3077304864,1,9.7,1.1,1.6,1.6,141.5,254,237,937,259,626,51,30,312,1.955018,584,14,3,3,3,1,1,1,1,1,1122,642,20,959,544,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,214,2,898,20072,10.2710717474,13.3077304864,1,9.7,1,1.5,1.5,141.4,254,237,937,259,626,51,30,312,1.955018,583,14,3,3,3,1,1,1,1,1,1122,642,20,959,544,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,214,2,898,20073,10.2710717474,13.3077304864,1,9.8,1.1,1.7,1.7,141.4,254,237,937,259,626,51,30,312,1.955018,585,14,3,3,3,1,1,1,1,1,1122,642,20,959,544,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,214,2,898,20074,10.2710717474,13.3077304864,1,9.7,1,1.6,1.6,141.4,254,237,937,259,626,51,30,312,1.955018,583,16,3,3,3,1,1,1,1,1,1122,642,20,959,544,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,214,2,898,20075,10.2710717474,13.3077304864,1,9.7,1.1,1.6,1.6,141.5,254,237,937,259,626,51,30,312,1.955018,585,14,3,3,3,1,1,1,1,1,1122,642,20,959,544,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,214,2,898,20076,10.2710717474,13.3077304864,1,9.8,1.1,1.7,1.7,141.5,254,237,937,259,626,51,30,312,1.955018,586,15,3,3,3,1,1,1,1,1,1122,642,20,959,544,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,214,2,898,20077,10.2710717474,13.3077304864,1,9.8,1.1,1.7,1.7,141.5,254,237,937,259,626,51,30,312,1.955018,586,15,3,3,3,1,1,1,1,1,1122,642,20,959,544,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,214,2,898,20078,10.2710717474,13.3077304864,1,9.6,1,1.5,1.5,141.5,254,237,937,259,626,51,30,312,1.955018,584,14,3,3,3,1,1,1,1,1,1122,642,20,958,543,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,214,2,898,20079,10.2710717474,13.3077304864,3,9.7,1,1.6,1.6,141.4,254,237,937,259,626,51,30,312,1.955018,585,14,3,3,3,1,1,1,1,1,1122,642,20,959,544,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,214,2,898,20080,10.2710717474,13.3077304864,1,9.8,1.1,1.6,1.6,141.4,254,237,937,259,626,43,30,312,1.955018,586,13,3,3,3,1,1,1,1,1,1122,642,20,959,544,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,215,1,8,20081,10.2686739218,13.2386102614,1,4.9,3.9,3.3,3.3,138.7,253,237,936,259,625,91,14,312,1.745507,591,15,3,2,2,1,1,1,1,1,1129,648,20,952,535,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,215,1,8,20082,10.2686739218,13.2386102614,1,5,3.7,3.2,3.2,138.7,253,237,936,259,625,89,14,312,1.745507,588,13,3,2,2,1,1,1,1,1,1129,648,20,952,536,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,215,1,8,20083,10.2686739218,13.2386102614,1,5.1,3.6,3.1,3.1,138.8,253,237,936,259,625,89,14,312,1.745507,585,16,3,2,2,1,1,1,1,1,1129,648,20,952,536,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,215,1,8,20084,10.2686739218,13.2386102614,1,4.7,4,3.5,3.5,138.8,253,237,936,259,625,89,14,312,1.745507,587,13,3,2,2,1,1,1,1,1,1129,648,20,951,535,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,215,1,8,20085,10.2686739218,13.2386102614,1,5.1,3.6,3.1,3.1,138.9,253,237,936,259,625,89,14,312,1.745507,585,16,3,2,2,1,1,1,1,1,1129,648,20,952,536,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,215,1,8,20086,10.2686739218,13.2386102614,1,5.1,3.7,3.1,3.1,138.8,253,237,936,259,625,89,14,312,1.745507,588,13,3,2,2,1,1,1,1,1,1129,648,20,952,536,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,215,1,8,20087,10.2686739218,13.2386102614,1,5.2,3.5,3,3,138.9,253,237,936,259,625,89,14,312,1.745507,585,14,3,2,2,1,1,1,1,1,1129,648,20,952,536,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,215,1,8,20088,10.2686739218,13.2386102614,1,5.2,3.7,3.2,3.2,138.3,253,237,939,259,627,86,14,312,2.147085,593,14,3,2,2,1,1,1,1,1,1130,648,20,954,536,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,215,1,8,20089,10.2686739218,13.2386102614,1,5,3.8,3.2,3.2,138.4,253,237,939,259,627,91,14,312,2.147085,593,15,3,2,2,1,1,1,1,1,1130,648,20,953,536,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,215,1,8,20090,10.2686739218,13.2386102614,1,5,3.8,3.2,3.2,138.4,253,237,939,259,627,91,14,312,2.147085,593,15,3,2,2,1,1,1,1,1,1130,648,20,953,536,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,207,2,1302,20091,10.2832908043,12.8870466619,1,8.8,42.3,41.8,41.8,124.7,256,241,906,250,609,43,20,312,1.832801,499,14,2,1,1,2,2,1,1,2,1152,675,20,937,500,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,207,2,1302,20092,10.2832908043,12.8870466619,1,8.8,42.2,41.7,41.7,124.8,256,241,906,250,609,39,20,312,1.832801,497,13,2,1,1,2,2,1,1,2,1152,675,20,936,500,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,207,2,1302,20093,10.2832908043,12.8870466619,1,8.4,42.2,41.6,41.6,124.3,256,241,906,250,609,50,20,312,1.832801,497,15,2,1,1,2,2,1,1,2,1152,675,20,938,501,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,207,2,1302,20094,10.2832908043,12.8870466619,1,8.8,42.3,41.7,41.7,124.7,256,241,906,250,609,43,20,312,1.832801,497,13,2,1,1,2,2,1,1,2,1152,675,20,936,500,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,207,2,1302,20095,10.2832908043,12.8870466619,1,8.8,42.4,41.9,41.9,124.7,256,241,906,250,609,43,20,312,1.832801,496,13,2,1,1,2,2,1,1,2,1152,675,20,937,500,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,207,2,1302,20096,10.2832908043,12.8870466619,1,8.7,42.2,41.7,41.7,124.7,256,241,906,250,609,43,20,312,1.832801,495,14,2,1,1,2,2,1,1,2,1152,675,20,936,500,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,207,2,1302,20097,10.2832908043,12.8870466619,1,8.7,42.3,41.7,41.7,124.7,256,241,906,250,609,43,20,312,1.832801,495,14,2,1,1,2,2,1,1,2,1152,675,20,936,500,21,101.5,0.4737,112,279,75,0.4651,111,283
2,2,207,2,1302,20098,10.2832908043,12.8870466619,1,8.7,42.2,41.6,41.6,124.7,256,241,906,250,609,50,20,312,1.832801,494,13,2,1,1,2,2,1,1,2,1152,675,20,936,500,21,101.5,0.4737,112,279,75,0.4651,111,283
