"hhid","zone","state","lga","sector","ea","ric","wt_wave2","wt_combined","hhno","qno","qnoa","saq11","saq12","saq13d","saq13m","saq13y","saq14ah","saq14am","saq14bh","saq14bm","saq15","saq16","saq17d","saq17m","saq17y","saq18ah","saq18am","saq18bh","saq18bm","saq19","saq20","saq21d","saq21m","saq21y","saq22ah","saq22am","saq22bh","saq22bm","saq23","saq24","saq1","saq2","tracked_obs"
340074,2,34,3403,2,198,1202,5448.98042595218,5448.98042595218,11,1,2,2,1,12,3,2013,8,19,14,5,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340075,2,34,3403,2,198,1202,5448.98042595218,5448.98042595218,15,1,2,2,1,11,3,2013,14,25,18,19,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340076,2,34,3403,2,198,1202,5448.98042595218,5448.98042595218,18,1,2,3,1,12,3,2013,12,0,17,3,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340077,2,34,3403,2,198,1202,5448.98042595218,5448.98042595218,21,1,2,3,1,11,3,2013,15,4,18,0,3,3,12,3,2013,7,45,10,9,1,1,,,,,,,,,,1,1,0
340078,2,34,3403,2,198,1202,5448.98042595218,5448.98042595218,24,1,2,2,1,11,3,2013,8,0,13,15,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340079,2,34,3403,2,198,1202,5448.98042595218,5448.98042595218,36,1,2,4,1,12,3,2013,12,3,17,27,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340080,2,34,3403,2,198,1202,5448.98042595218,5448.98042595218,30,1,2,4,1,11,3,2013,8,20,13,42,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340081,2,34,3408,2,870,1405,4422.36092541047,4422.36092541047,1,1,2,2,1,27,2,2013,8,25,14,59,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340082,2,34,3408,2,870,1405,4422.36092541047,4422.36092541047,3,1,2,4,1,27,2,2013,8,6,15,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340083,2,34,3408,2,870,1405,4422.36092541047,4422.36092541047,4,1,2,3,1,28,2,2013,7,45,13,17,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340084,2,34,3408,2,870,1405,4422.36092541047,4422.36092541047,6,1,2,2,1,27,2,2013,16,13,17,22,3,3,28,2,2013,7,40,10,24,1,1,,,,,,,,,,1,1,0
340085,2,34,3408,2,870,1405,4422.36092541047,4422.36092541047,7,1,2,2,1,28,2,2013,12,1,18,45,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340086,2,34,3408,2,870,1405,4422.36092541047,4422.36092541047,22,1,2,3,1,28,2,2013,14,28,20,12,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340087,2,34,3408,2,870,1405,4422.36092541047,4422.36092541047,10,1,2,4,1,28,2,2013,13,10,17,59,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340088,2,34,3408,2,870,1405,4422.36092541047,4422.36092541047,12,1,2,3,1,27,2,2013,8,25,12,59,1,1,,,,,,,,,,,,,,,,,,,1,1,0
340089,2,34,3408,2,870,1405,4422.36092541047,4422.36092541047,13,1,2,4,1,27,2,2013,17,9,20,0,3,3,28,2,2013,8,13,11,30,1,1,,,,,,,,,,1,1,0
340090,2,34,3408,2,870,1405,4422.36092541047,4422.36092541047,15,1,2,3,1,27,2,2013,14,12,18,37,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350011,2,35,3507,2,746,1405,8152.4066288239,8152.4066288239,18,1,2,5,1,26,2,2013,14,55,18,30,1,1,,,,,,,,,,,,,,,,,,,1,,0
350012,2,35,3507,2,746,1405,8152.4066288239,8152.4066288239,3,1,2,4,1,26,2,2013,15,17,17,30,3,2,27,2,2013,7,45,9,40,1,1,,,,,,,,,,1,,0
350013,2,35,3507,2,746,1405,8152.4066288239,8152.4066288239,30,1,2,3,1,27,2,2013,8,0,16,15,1,1,,,,,,,,,,,,,,,,,,,1,,0
350014,2,35,3507,2,746,1405,8152.4066288239,8152.4066288239,16,1,1,5,1,26,2,2013,10,0,14,51,1,1,,,,,,,,,,,,,,,,,,,1,,0
350015,2,35,3507,2,746,1405,8152.4066288239,8152.4066288239,13,1,2,3,1,26,2,2013,14,10,18,10,1,1,,,,,,,,,,,,,,,,,,,1,,0
350016,2,35,3507,2,746,1405,8152.4066288239,8152.4066288239,23,1,2,4,1,27,2,2013,9,45,15,40,1,1,,,,,,,,,,,,,,,,,,,1,,0
350017,2,35,3507,2,746,1405,8152.4066288239,8152.4066288239,10,1,2,3,1,27,2,2013,8,10,12,15,1,1,,,,,,,,,,,,,,,,,,,1,,0
350018,2,35,3507,2,746,1405,8152.4066288239,8152.4066288239,18,1,2,4,1,27,2,2013,15,45,18,50,1,1,,,,,,,,,,,,,,,,,,,1,,0
350019,2,35,3507,2,746,1405,8152.4066288239,8152.4066288239,7,1,1,1,2,26,2,2013,16,30,18,45,3,3,27,2,2013,9,0,10,0,1,1,,,,,,,,,,1,,0
350020,2,35,3507,2,746,1405,8152.4066288239,8152.4066288239,27,1,1,2,3,26,2,2013,14,30,16,24,1,1,,,,,,,,,,,,,,,,,,,1,,0
350021,2,35,3515,2,316,1109,988.170500463502,988.170500463502,4,1,2,2,1,28,2,2013,13,42,16,0,3,3,1,3,2013,10,15,12,30,1,1,,,,,,,,,,1,,0
350022,2,35,3515,2,316,1109,988.170500463502,988.170500463502,2,1,2,3,1,28,2,2013,13,45,16,10,1,1,,,,,,,,,,,,,,,,,,,1,,0
350023,2,35,3515,2,316,1109,988.170500463502,988.170500463502,3,1,2,4,1,28,2,2013,13,55,17,20,3,3,1,3,2013,9,18,13,10,1,1,,,,,,,,,,1,,0
350024,2,35,3515,2,316,1109,988.170500463502,988.170500463502,11,1,2,3,1,28,2,2013,16,15,18,10,1,1,,,,,,,,,,,,,,,,,,,1,,0
350025,2,35,3515,2,316,1109,988.170500463502,988.170500463502,12,1,2,3,1,1,3,2013,8,10,12,15,1,1,,,,,,,,,,,,,,,,,,,1,,0
350026,2,35,3515,2,316,1109,988.170500463502,988.170500463502,6,1,2,4,1,28,2,2013,14,17,17,10,3,3,1,3,2013,9,15,13,57,1,1,,,,,,,,,,1,,0
350027,2,35,3515,2,316,1109,988.170500463502,988.170500463502,8,1,2,5,1,1,3,2013,10,18,15,37,1,1,,,,,,,,,,,,,,,,,,,1,,0
350028,2,35,3515,2,316,1109,988.170500463502,988.170500463502,10,1,2,5,1,1,3,2013,8,12,14,57,1,1,,,,,,,,,,,,,,,,,,,1,,0
350029,2,35,3515,2,316,1109,988.170500463502,988.170500463502,13,1,2,2,1,1,3,2013,10,25,13,21,1,1,,,,,,,,,,,,,,,,,,,1,,0
350030,2,35,3515,2,316,1109,988.170500463502,988.170500463502,7,1,2,2,1,1,3,2013,16,50,18,50,1,1,,,,,,,,,,,,,,,,,,,1,,0
350031,2,35,3516,2,1632,1310,,,13,1,2,3,1,2,3,2013,11,20,14,10,1,1,,,,,,,,,,,,,,,,,,,1,,0
350032,2,35,3516,2,1632,1310,,,7,1,2,3,1,2,3,2013,14,15,16,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350033,2,35,3516,2,1632,1310,,,3,1,2,3,1,2,3,2013,16,35,18,30,1,1,,,,,,,,,,,,,,,,,,,1,,0
350034,2,35,3516,2,1632,1310,,,5,1,2,4,1,2,3,2013,11,8,17,40,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350035,2,35,3516,2,1632,1310,,,18,1,2,4,1,2,3,2013,13,49,17,47,3,3,3,3,2013,10,18,14,15,1,1,,,,,,,,,,1,,0
350036,2,35,3516,2,1632,1310,,,1,1,2,2,1,2,3,2013,11,0,14,0,1,1,,,,,,,,,,,,,,,,,,,1,,0
350037,2,35,3516,2,1632,1310,,,9,1,2,1,2,2,3,2013,14,20,16,18,1,1,,,,,,,,,,,,,,,,,,,1,,0
350038,2,35,3516,2,1632,1310,,,11,1,2,2,1,2,3,2013,16,30,19,0,1,1,,,,,,,,,,,,,,,,,,,1,,0
350039,2,35,3516,2,1632,1310,,,15,1,2,5,1,20,3,2013,15,0,20,55,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350040,2,35,3516,2,1632,1310,,,16,1,2,5,1,2,3,2013,9,10,14,37,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350041,2,35,3506,2,1040,1304,,,7,1,2,4,1,3,3,2013,9,48,15,20,3,3,4,3,2013,8,14,14,55,1,1,,,,,,,,,,1,1,0
350042,2,35,3506,2,1040,1304,,,0,1,2,4,1,4,3,2013,8,17,16,42,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350043,2,35,3506,2,1040,1304,,,1,1,2,4,1,2,3,2013,8,14,15,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350044,2,35,3506,2,1040,1304,,,15,1,2,5,1,3,3,2013,8,20,12,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350045,2,35,3506,2,1040,1304,16881.2460495848,16881.2460495848,17,1,2,2,1,3,3,2013,9,25,12,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350046,2,35,3506,2,1040,1304,16881.2460495848,16881.2460495848,15,1,2,2,1,3,3,2013,13,10,16,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350047,2,35,3506,2,1040,1304,,,3,1,2,3,1,3,3,2013,12,35,14,25,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350048,2,35,3506,2,1040,1304,,,5,1,2,3,1,3,3,2013,9,50,12,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350049,2,35,3506,2,1040,1304,,,11,1,2,5,1,3,3,2013,9,10,12,14,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350050,2,35,3506,2,1040,1304,,,13,1,1,5,1,3,3,2013,9,10,13,49,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350051,2,35,3511,2,1646,1107,3705.63937673813,3705.63937673813,5,1,2,3,1,6,3,2013,14,15,15,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350052,2,35,3511,2,1646,1107,3705.63937673813,3705.63937673813,4,1,2,3,1,5,3,2013,13,20,16,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350053,2,35,3511,2,1646,1107,3705.63937673813,3705.63937673813,14,1,1,3,1,5,3,2013,7,30,13,15,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350054,2,35,3511,2,1646,1107,3705.63937673813,3705.63937673813,3,1,2,5,1,6,3,2013,14,0,18,12,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350055,2,35,3511,2,1646,1107,3705.63937673813,3705.63937673813,8,1,2,2,1,5,3,2013,16,20,19,15,3,3,6,3,2013,8,30,9,30,1,1,,,,,,,,,,1,1,0
350056,2,35,3511,2,1646,1107,3705.63937673813,3705.63937673813,7,1,2,2,1,6,3,2013,9,0,11,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350057,2,35,3511,2,1646,1107,3705.63937673813,3705.63937673813,6,1,2,2,1,6,3,2013,12,0,15,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350058,2,35,3511,2,1646,1107,3705.63937673813,3705.63937673813,9,1,1,5,1,6,3,2013,8,45,12,18,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350059,2,35,3511,2,1646,1107,3705.63937673813,3705.63937673813,10,1,2,4,1,5,3,2013,7,22,13,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350060,2,35,3511,2,1646,1107,3705.63937673813,3705.63937673813,2,1,2,4,1,5,3,2013,14,30,17,35,3,3,6,3,2013,10,13,13,48,1,1,,,,,,,,,,1,1,0
350061,2,35,3513,2,576,1308,988.170500463502,988.170500463502,5,1,2,2,1,9,3,2013,9,0,11,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350062,2,35,3513,2,576,1308,988.170500463502,988.170500463502,1,1,2,4,1,10,3,2013,8,12,14,12,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350063,2,35,3513,2,576,1308,988.170500463502,988.170500463502,11,1,2,5,1,10,3,2013,9,10,13,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350064,2,35,3513,2,576,1308,988.170500463502,988.170500463502,0,1,2,3,1,9,3,2013,8,40,12,45,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350065,2,35,3513,2,576,1308,988.170500463502,988.170500463502,8,1,2,2,1,9,3,2013,11,5,14,5,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350066,2,35,3513,2,576,1308,988.170500463502,988.170500463502,10,1,2,4,1,9,3,2013,9,0,15,22,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350067,2,35,3513,2,576,1308,988.170500463502,988.170500463502,26,1,2,5,1,9,3,2013,13,10,18,24,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350068,2,35,3513,2,576,1308,988.170500463502,988.170500463502,20,1,2,3,1,9,3,2013,15,25,18,40,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350069,2,35,3513,2,576,1308,988.170500463502,988.170500463502,17,1,2,2,1,9,3,2013,13,0,0,,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350070,2,35,3513,2,576,1308,988.170500463502,988.170500463502,23,1,2,3,1,9,3,2013,12,50,15,20,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350071,2,35,3513,1,1278,1108,2653.42078828163,2653.42078828163,19,1,1,5,1,8,3,2013,9,11,13,26,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350072,2,35,3513,1,1278,1108,2653.42078828163,2653.42078828163,6,1,1,4,1,8,3,2013,16,0,18,10,10,3,9,3,2013,8,10,12,40,1,1,,,,,,,,,,1,1,0
350073,6,24,2403,1,0,0,2653.42078828163,2653.42078828163,0,1,1,0,0,1,7,2013,10,10,13,10,1,1,,,,,,,,,,,,,,,,,,,1,1,1
350074,2,35,3513,1,1278,1108,2653.42078828163,2653.42078828163,17,1,1,3,1,8,3,2013,14,30,17,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350076,2,35,3513,1,1278,1108,2653.42078828163,2653.42078828163,19,1,1,4,1,9,3,2013,7,18,13,49,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350077,2,35,3513,1,1278,1108,2653.42078828163,2653.42078828163,15,1,1,3,1,8,3,2013,10,7,14,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350078,2,35,3513,1,1278,1108,2653.42078828163,2653.42078828163,1,1,1,3,1,8,3,2013,8,30,14,25,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350079,2,35,3513,1,1278,1108,2653.42078828163,2653.42078828163,9,1,1,4,1,8,3,2013,9,12,14,35,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350080,2,35,3513,1,1278,1108,2653.42078828163,2653.42078828163,3,1,1,5,1,8,3,2013,14,0,18,38,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350081,2,35,3501,2,1228,1501,2195.93444547445,2195.93444547445,3,1,2,3,1,10,3,2013,13,30,15,40,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350082,2,35,3501,2,1228,1501,2195.93444547445,2195.93444547445,18,1,1,5,1,11,3,2013,7,50,12,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350083,2,35,3501,2,1228,1501,2195.93444547445,2195.93444547445,7,1,2,2,1,11,3,2013,11,0,14,36,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350084,2,35,3501,2,1228,1501,2195.93444547445,2195.93444547445,10,1,2,4,1,11,3,2013,8,21,14,48,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350085,2,35,3501,2,1228,1501,2195.93444547445,2195.93444547445,16,1,1,5,1,11,3,2013,13,0,18,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350086,2,35,3501,2,1228,1501,2195.93444547445,2195.93444547445,5,1,1,2,1,10,3,2013,17,2,20,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350087,2,35,3501,2,1228,1501,2195.93444547445,2195.93444547445,8,1,2,4,1,10,3,2013,13,10,17,22,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350088,2,35,3501,2,1228,1501,2195.93444547445,2195.93444547445,12,1,2,4,1,11,3,2013,10,10,15,14,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350089,2,35,3501,2,1228,1501,2195.93444547445,2195.93444547445,1,1,2,3,1,10,3,2013,15,55,18,15,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350091,2,35,3501,1,702,1001,3046.8590430958,3046.8590430958,51,1,1,2,1,12,3,2013,8,30,13,30,3,3,13,3,2013,17,20,18,40,1,1,,,,,,,,,,1,1,0
350092,2,35,3501,1,702,1001,3046.8590430958,3046.8590430958,11,1,1,5,1,12,3,2013,8,40,12,20,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350093,2,35,3501,1,702,1001,3046.8590430958,3046.8590430958,39,1,2,3,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350094,2,35,3501,1,702,1001,3046.8590430958,3046.8590430958,23,1,2,5,1,12,3,2013,11,15,15,33,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350095,2,35,3501,1,702,1001,3046.8590430958,3046.8590430958,27,1,2,4,1,13,3,2013,8,25,14,40,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350096,2,35,3501,1,702,1001,3046.8590430958,3046.8590430958,7,1,2,5,1,13,3,2013,8,17,13,55,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350097,2,35,3501,1,702,1001,3046.8590430958,3046.8590430958,31,1,3,2,1,12,3,2013,8,0,12,0,3,3,13,3,2013,10,0,13,15,3,3,13,3,2013,15,20,17,10,1,1,1,1,0
350098,2,35,3501,1,702,1001,3046.8590430958,3046.8590430958,35,1,2,4,1,12,3,2013,8,59,15,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350099,2,35,3501,1,702,1001,3046.8590430958,3046.8590430958,19,1,1,3,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350100,2,35,3501,1,702,1001,3046.8590430958,3046.8590430958,15,1,1,4,1,13,3,2013,14,10,17,25,3,3,14,3,2013,7,15,13,40,1,1,,,,,,,,,,1,1,0
350101,2,35,3509,2,1310,1406,,,46,1,2,2,1,14,3,2013,13,30,16,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350102,2,35,3509,2,1310,1406,,,11,1,2,3,1,14,3,2013,15,30,18,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350103,2,35,3509,2,1310,1406,,,15,1,2,5,1,14,3,2013,7,14,12,29,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350104,2,35,3509,2,1310,1406,,,36,1,2,3,1,14,3,2013,7,30,11,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350105,2,35,3509,2,1310,1406,,,1,1,2,4,1,14,3,2013,7,34,15,57,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350106,2,35,3509,2,1310,1406,,,8,1,2,5,1,14,3,2013,12,35,14,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350107,2,35,3509,2,1310,1406,,,43,1,2,4,1,14,3,2013,14,20,17,45,3,3,15,3,2013,7,50,13,27,1,1,,,,,,,,,,1,1,0
350108,2,35,3509,2,1310,1406,,,22,1,2,2,1,14,3,2013,10,30,13,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350109,2,35,3509,2,1310,1406,,,18,1,2,3,1,14,3,2013,13,10,15,20,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350110,2,35,3509,2,1310,1406,,,29,1,2,2,1,14,3,2013,7,40,9,40,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350111,2,35,3509,2,2276,1006,2552.77379286405,2552.77379286405,15,1,2,5,1,15,3,2013,9,10,13,45,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350112,2,35,3509,2,2276,1006,2552.77379286405,2552.77379286405,18,1,2,5,1,15,3,2013,14,15,18,56,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350113,2,35,3509,2,2276,1006,2552.77379286405,2552.77379286405,6,1,2,4,1,15,3,2013,9,48,13,7,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350114,2,35,3509,2,2276,1006,2552.77379286405,2552.77379286405,23,1,3,4,1,15,3,2013,14,28,16,20,3,3,16,3,2013,8,30,13,10,1,1,,,,,,,,,,1,1,0
350115,2,35,3509,2,2276,1006,2552.77379286405,2552.77379286405,11,1,2,3,1,15,3,2013,9,45,12,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350116,2,35,3509,2,2276,1006,2552.77379286405,2552.77379286405,8,1,2,5,1,16,3,2013,9,20,13,50,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350117,2,35,3509,2,2276,1006,2552.77379286405,2552.77379286405,25,1,2,3,1,15,3,2013,12,20,14,20,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350118,2,35,3509,2,2276,1006,2552.77379286405,2552.77379286405,1,1,2,4,1,16,3,2013,14,17,17,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350119,2,35,3509,2,2276,1006,2552.77379286405,2552.77379286405,20,1,2,2,1,15,3,2013,9,27,11,16,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350120,2,35,3509,2,2276,1006,2552.77379286405,2552.77379286405,3,1,2,2,1,15,3,2013,11,20,13,35,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350121,2,35,3504,2,1288,1303,3293.90166821167,3293.90166821167,1,1,2,3,1,17,3,2013,9,20,11,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350123,2,35,3504,2,1288,1303,3293.90166821167,3293.90166821167,19,1,2,3,1,17,3,2013,11,35,14,10,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350124,2,35,3504,2,1288,1303,3293.90166821167,3293.90166821167,37,1,2,4,1,17,3,2013,8,7,14,19,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350125,2,35,3504,2,1288,1303,3293.90166821167,3293.90166821167,10,1,2,4,1,18,3,2013,7,50,16,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350126,2,35,3504,2,1288,1303,3293.90166821167,3293.90166821167,25,1,3,2,1,17,3,2013,13,0,16,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350127,2,35,3504,2,1288,1303,3293.90166821167,3293.90166821167,7,1,3,2,1,17,3,2013,12,0,15,15,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350128,2,35,3504,2,1288,1303,3293.90166821167,3293.90166821167,1,1,1,2,1,17,3,2013,9,0,12,0,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350129,2,35,3504,2,1288,1303,3293.90166821167,3293.90166821167,28,1,2,5,1,17,3,2013,9,12,12,30,1,1,,,,,,,,,,,,,,,,,,,1,1,0
350130,2,35,3504,2,1288,1303,3293.90166821167,3293.90166821167,43,1,2,5,1,7,3,2013,13,50,17,47,1,1,,,,,,,,,,,,,,,,,,,1,1,0
360001,3,36,3607,1,2596,1205,6358.4243268993,6358.4243268993,1,1,2,3,1,23,2,2013,9,15,10,0,8,3,23,2,2013,10,35,11,25,9,1,,,,,,,,,,1,1,0
360002,3,36,3607,1,2596,1205,6358.4243268993,6358.4243268993,2,1,2,3,1,24,2,2013,8,45,11,15,9,3,24,2,2013,11,30,12,20,8,1,,,,,,,,,,1,1,0
360003,3,36,3607,1,2596,1205,6358.4243268993,6358.4243268993,4,1,1,2,1,23,2,2013,18,40,21,8,11,3,24,2,2013,17,15,19,37,6,1,,,,,,,,,,1,1,0
360004,3,36,3607,1,2596,1205,6358.4243268993,6358.4243268993,5,1,2,3,1,23,2,2013,12,15,13,10,17,3,,,,,,,,,,,,,,,,,,,1,1,0
360005,3,36,3607,1,2596,1205,6358.4243268993,6358.4243268993,6,1,1,2,1,23,2,2013,13,21,16,10,8,3,24,2,2013,9,5,11,33,9,1,,,,,,,,,,1,1,0
360006,3,36,3607,1,2596,1205,6358.4243268993,6358.4243268993,8,1,1,2,1,23,2,2013,16,17,18,49,10,3,24,2,2013,14,9,16,36,7,1,,,,,,,,,,1,1,0
360007,3,36,3607,1,2596,1205,6358.4243268993,6358.4243268993,9,1,1,2,1,23,2,2013,9,50,13,10,7,3,24,2,2013,11,32,13,56,10,1,,,,,,,,,,1,1,0
360008,3,36,3607,1,2596,1205,6358.4243268993,6358.4243268993,10,1,2,3,1,23,2,2013,15,0,16,12,10,3,23,2,2013,16,45,17,25,7,1,,,,,,,,,,1,1,0
360009,3,36,3607,1,2596,1205,6358.4243268993,6358.4243268993,12,1,2,3,1,24,2,2013,12,40,13,20,8,3,24,2,2013,13,50,14,45,9,1,,,,,,,,,,1,1,0
360010,3,36,3607,1,2596,1205,6358.4243268993,6358.4243268993,10,1,1,2,1,23,2,2013,16,16,18,50,9,3,24,2,2013,14,20,16,48,8,1,,,,,,,,,,1,1,0
360011,3,36,3605,2,240,1003,8041.53664872559,8041.53664872559,1,1,2,2,1,3,3,2013,8,42,10,56,8,3,4,3,2013,15,10,17,32,9,1,,,,,,,,,,1,1,0
360012,3,36,3605,2,240,1003,8041.53664872559,8041.53664872559,2,1,2,2,1,3,3,2013,7,25,9,10,7,3,4,3,2013,19,9,21,31,10,1,,,,,,,,,,1,1,0
360013,3,36,3605,2,240,1003,8041.53664872559,8041.53664872559,5,1,2,2,1,3,3,2013,16,16,18,36,10,3,4,3,2013,11,1,13,13,7,1,,,,,,,,,,1,1,0
360014,3,36,3605,2,240,1003,8041.53664872559,8041.53664872559,7,1,2,3,1,3,3,2013,13,45,15,20,9,3,3,3,2013,16,0,17,55,8,1,,,,,,,,,,1,1,0
360015,3,36,3605,2,240,1003,8041.53664872559,8041.53664872559,9,1,2,3,1,3,3,2013,8,45,9,55,17,1,,,,,,,,,,,,,,,,,,,1,1,0
360016,3,36,3605,2,240,1003,8041.53664872559,8041.53664872559,11,1,2,3,1,4,3,2013,12,20,13,40,7,3,4,3,2013,14,15,15,45,10,1,,,,,,,,,,1,1,0
360017,3,36,3605,2,240,1003,8041.53664872559,8041.53664872559,13,1,2,3,1,3,3,2013,10,45,12,0,11,3,3,3,2013,12,30,13,10,6,1,,,,,,,,,,1,1,0
360018,3,36,3605,2,240,1003,8041.53664872559,8041.53664872559,15,1,2,3,1,4,3,2013,8,40,10,5,10,3,4,3,2013,11,0,11,55,7,1,,,,,,,,,,1,1,0
360019,3,36,3605,2,240,1003,8041.53664872559,8041.53664872559,21,1,2,2,1,3,3,2013,17,17,19,36,9,3,4,3,2013,16,26,18,40,8,1,,,,,,,,,,1,1,0
360020,3,36,3605,2,240,1003,8041.53664872559,8041.53664872559,19,1,2,2,1,3,3,2013,11,8,13,33,10,3,4,3,2013,13,2,15,4,7,1,,,,,,,,,,1,1,0
360021,3,36,3603,2,978,1202,5423.3619258847,5423.3619258847,1,1,2,2,1,17,3,2013,9,7,10,45,8,3,18,3,2013,12,12,13,51,9,1,,,,,,,,,,1,1,0
360022,3,36,3603,2,978,1202,5423.3619258847,5423.3619258847,2,1,2,2,1,17,3,2013,11,56,13,31,10,3,18,3,2013,10,5,11,58,7,1,,,,,,,,,,1,1,0
360023,3,36,3603,2,978,1202,5423.3619258847,5423.3619258847,3,1,2,3,1,17,3,2013,9,15,11,30,10,3,17,3,2013,11,55,12,35,7,1,,,,,,,,,,1,1,0
360024,3,36,3603,2,978,1202,5423.3619258847,5423.3619258847,4,1,1,3,1,18,3,2013,14,20,15,40,10,1,,,,,,,,,,,,,,,,,,,1,1,0
360025,3,36,3603,2,978,1202,5423.3619258847,5423.3619258847,5,1,2,3,1,17,3,2013,13,30,15,0,9,3,17,3,2013,16,45,17,25,8,1,,,,,,,,,,1,1,0
360026,3,36,3603,2,978,1202,5423.3619258847,5423.3619258847,6,1,2,3,1,19,3,2013,8,40,10,15,9,3,19,3,2013,11,30,12,45,8,1,,,,,,,,,,1,1,0
